Series,Mazur.lnk,Mazur.RMSE,Mazur.BIC,Mazur.AIC,Mazur.BF,Mazur.prob,Mazur.notes,exp.lnk,exp.RMSE,exp.BIC,exp.AIC,exp.BF,exp.prob,exp.notes,BD.beta,BD.delta,BD.RMSE,BD.BIC,BD.AIC,BD.BF,BD.prob,BD.notes,MG.lnk,MG.s,MG.RMSE,MG.BIC,MG.AIC,MG.BF,MG.prob,MG.notes,Rachlin.lnk,Rachlin.s,Rachlin.RMSE,Rachlin.BIC,Rachlin.AIC,Rachlin.BF,Rachlin.prob,Rachlin.notes,Loewenstein-Prelec.lnk,Loewenstein-Prelec.beta,Loewenstein-Prelec.RMSE,Loewenstein-Prelec.BIC,Loewenstein-Prelec.AIC,Loewenstein-Prelec.BF,Loewenstein-Prelec.prob,Loewenstein-Prelec.notes,EbertPrelec.lnk,EbertPrelec.s,EbertPrelec.RMSE,EbertPrelec.BIC,EbertPrelec.AIC,EbertPrelec.BF,EbertPrelec.prob,EbertPrelec.notes,Bleichrodt.lnk,Bleichrodt.s,Bleichrodt.beta,Bleichrodt.RMSE,Bleichrodt.BIC,Bleichrodt.AIC,Bleichrodt.BF,Bleichrodt.prob,Bleichrodt.notes,Parabolic.lnk,Parabolic.RMSE,Parabolic.BIC,Parabolic.AIC,Parabolic.BF,Parabolic.prob,Parabolic.notes,Power.lnk,Power.lns,Power.RMSE,Power.BIC,Power.AIC,Power.BF,Power.prob,Power.notes,noise.mean,noise.RMSE,noise.BIC,noise.AIC,noise.BF,noise.prob,probmodel,probmodel.ED50,probmodel.AUC,probmodel.Log10AUC,delays,values,ResponseId
162,-1.00023,0.100509,-8.40817,-8.29999,1055.15,0.619845,Success: relative step is no more than EpsX,-1.23782,0.112831,-6.78918,-6.681,469.627,0.275881,Success: relative step is no more than EpsX,1,0.748253,0.112831,-4.84327,-4.681,177.502,0.104273,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221429,0.27171,5.5147,5.62288,1,0.000587448,Hyperbolic (f),1.00023,0.0259087,0.209186,"1,4,26,52,156,260,520","0.85,0.25,0.25,0.025,0.075,0.075,0.025",R_2wBpOfk3SPfi9OE
163,-4.55961,0.226999,2.9976,3.10578,1.77742,0.126755,Success: relative step is no more than EpsX,-5.41039,0.247524,4.20949,4.31767,0.969686,0.0691522,Success: relative step is no more than EpsX,0.709036,0.997538,0.151719,-0.697318,-0.535049,11.2754,0.804093,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530714,0.246438,4.14793,4.25611,1,0.071314,Beta-Delta (f),4.95355,0.399003,0.599913,"1,4,26,52,156,260,520","0.94,0.55,0.55,0.55,0.55,0.55,0.025",R_3jTUXhnPeZZCFMt
164,-4.87484,0.220537,2.59331,2.70149,43.4436,0.260784,Success: relative step is no more than EpsX,-5.37436,0.200322,1.24735,1.35553,85.1524,0.511154,Success: relative step is no more than EpsX,0.934029,0.995785,0.19563,2.86146,3.02373,37.9926,0.228063,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607143,0.377982,10.1362,10.2444,1,0.00600281,Exponential (f),5.37436,0.376522,0.763324,"1,4,26,52,156,260,520","0.94,0.91,0.65,0.85,0.85,0.025,0.025",R_246Ed48f5ae2UnG
165,-3.91499,0.0484599,-18.6213,-18.5131,861038,0.939664,Success: relative step is no more than EpsX,-4.42568,0.0758709,-12.3452,-12.237,37340,0.0407498,Success: relative step is no more than EpsX,0.961978,0.989011,0.0733103,-10.8799,-10.7176,17947.2,0.0195861,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.341384,8.71049,8.81867,1,1.09132e-6,Hyperbolic (f),3.91499,0.232979,0.61445,"1,4,26,52,156,260,520","0.98,0.94,0.65,0.55,0.15,0.15,0.15",R_12QQaZiAbibaUCy
166,-2.66826,0.111621,-6.94007,-6.83189,1356.45,0.506133,Success: relative step is no more than EpsX,-3.54262,0.141574,-3.61206,-3.50388,256.884,0.0958509,Success: relative step is no more than EpsX,0.786594,0.981262,0.100529,-6.45946,-6.29719,1066.7,0.398016,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345,0.312776,7.48519,7.59337,1,0.000373129,Hyperbolic (f),2.66826,0.098483,0.433013,"1,4,26,52,156,260,520","0.94,0.55,0.45,0.35,0.025,0.025,0.075",R_zfg4EK7ZU7HCkF3
167,-5.7739,0.104752,-7.82927,-7.72109,1012.01,0.108671,Success: relative step is no more than EpsX,-6.06901,0.0811882,-11.3968,-11.2886,6023.78,0.646845,Success: relative step is no more than EpsX,1,0.997689,0.0811883,-9.45091,-9.28864,2276.77,0.244484,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.781429,0.281497,6.01011,6.11829,1,0.000107382,Exponential (f),6.06901,0.580833,0.85331,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.98,0.85,0.45,0.25",R_24IuXeomfc0aT2g
168,-4.63288,0.123451,-5.52976,-5.42158,3346.57,0.0190694,Success: relative step is no more than EpsX,-5.10286,0.0736064,-12.7694,-12.6612,124929,0.711869,Success: relative step is no more than EpsX,1,0.993939,0.0736064,-10.8235,-10.6612,47218.6,0.269061,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605714,0.393559,10.7016,10.8098,1,5.6982e-6,Exponential (f),5.10286,0.301588,0.722929,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.75,0.45,0.075,0.025",R_1o13zkQuqNwQO6O
169,-5.00996,0.323144,7.94176,8.04994,0.244136,0.195078,Success: relative step is no more than EpsX,-1.06532,0.504654,14.1826,14.2908,0.0107758,0.00861045,Success: relative step is no more than EpsX,0.651892,0.998431,0.230019,5.12858,5.29085,0.996568,0.796312,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535714,0.264189,5.1217,5.22988,1,0.799054,Noise,NA,0.535714,0.535714,"1,4,26,52,156,260,520","0.85,0.15,0.75,0.85,0.45,0.45,0.25",R_1LG8LoYeF3V2WBy
170,-4.73663,0.148652,-2.92908,-2.8209,38.6865,0.653305,Success: relative step is no more than EpsX,-5.51608,0.190493,0.542966,0.651146,6.81734,0.115126,Success: relative step is no more than EpsX,0.816872,0.997442,0.150022,-0.854746,-0.692477,13.7127,0.231569,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615714,0.250591,4.3819,4.49008,1,0.0168872,Hyperbolic (f),4.73663,0.375058,0.727084,"1,4,26,52,156,260,520","0.98,0.98,0.55,0.55,0.45,0.55,0.25",R_2DSQFTppqut3zAk
171,-3.63735,0.0816719,-11.3137,-11.2055,16728,0.638766,Success: relative step is no more than EpsX,-4.25638,0.107602,-7.45347,-7.34529,2427.79,0.092706,Success: relative step is no more than EpsX,0.860056,0.989794,0.0804401,-9.58052,-9.41825,7032.23,0.268528,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450714,0.327659,8.136,8.24418,1,3.81854e-5,Hyperbolic (f),3.63735,0.194788,0.574499,"1,4,26,52,156,260,520","0.98,0.75,0.55,0.55,0.15,0.15,0.025",R_C2mToSFKWk04g5b
172,-4.73001,0.0488991,-18.495,-18.3868,501594,0.570607,Success: relative step is no more than EpsX,-5.28884,0.0556938,-16.6734,-16.5653,201746,0.229504,Success: relative step is no more than EpsX,0.958583,0.99532,0.0494327,-16.3971,-16.2349,175713,0.199889,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619286,0.318887,7.75609,7.86427,1,1.13759e-6,Hyperbolic (f),4.73001,0.373757,0.726225,"1,4,26,52,156,260,520","0.98,0.98,0.85,0.65,0.45,0.35,0.075",R_2DSRgTwFHya3AKb
173,-3.4503,0.072718,-12.9394,-12.8312,47105,0.875432,Success: relative step is no more than EpsX,-3.92938,0.102473,-8.13722,-8.02904,4268.66,0.0793317,Success: relative step is no more than EpsX,0.924891,0.983648,0.0966266,-7.01375,-6.85148,2434.08,0.0452366,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441429,0.338238,8.58089,8.68907,1,1.85847e-5,Hyperbolic (f),3.4503,0.171885,0.547299,"1,4,26,52,156,260,520","0.94,0.85,0.65,0.25,0.25,0.075,0.075",R_2VkHLNmwKZwrOgj
174,-1.25577,0.0782305,-11.9164,-11.8082,16965,0.50197,Success: relative step is no more than EpsX,-1.53452,0.0819891,-11.2594,-11.1512,12215,0.361424,Success: relative step is no more than EpsX,1,0.806091,0.0819891,-9.31349,-9.15122,4616.83,0.136605,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.314484,7.56144,7.66962,1,2.95886e-5,Hyperbolic (f),1.25577,0.0321573,0.239804,"1,4,26,52,156,260,520","0.94,0.35,0.15,0.025,0.025,0.025,0.025",R_3F2RMtEarB75joC
175,-1.65269,0.123518,-5.52216,-5.41398,177.856,0.307148,Success: relative step is no more than EpsX,-1.62872,0.177181,-0.47121,-0.36303,14.2321,0.024578,Success: relative step is no more than EpsX,0.665414,0.974023,0.0961917,-7.0769,-6.91463,386.969,0.668274,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271429,0.258922,4.83978,4.94796,1,0.00172695,Beta-Delta (f),2.38496,0.0474466,0.328391,"1,4,26,52,156,260,520","0.75,0.45,0.45,0.075,0.075,0.075,0.025",R_31SM1j7OmFVXZcW
176,-4.31124,0.198739,1.13631,1.24449,292.136,0.0872777,Success: relative step is no more than EpsX,-4.74384,0.148779,-2.91715,-2.80897,2217.09,0.66237,Success: relative step is no more than EpsX,1,0.991333,0.148779,-0.971238,-0.808969,837.98,0.250352,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540714,0.447209,12.4908,12.5989,1,0.000298757,Exponential (f),4.74384,0.217025,0.667319,"1,4,26,52,156,260,520","0.91,0.98,0.91,0.91,0.025,0.025,0.025",R_sYZ4d5RgvI6o4H7
177,3.43402,0.0218516,-29.7718,-29.6636,2.54354e-111,2.40938e-33,Success: relative step is no more than EpsX,1.30531,0.0231454,-28.9664,-28.8583,1.70045e-111,1.61075e-33,Success: relative step is no more than EpsX,0.0250001,1,4.16285e-7,-179.984,-179.821,1.05568e-78,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,3.46945e-18,-539.079,-538.97,1,9.47253e+77,Noise,NA,0.025,0.025,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.025,0.025,0.025",R_1dEKzVUB3OuMlFW
178,-3.55169,0.0345538,-23.3564,-23.2482,6.24821e+6,0.994584,Success: relative step is no more than EpsX,-4.09244,0.0843632,-10.8598,-10.7516,12082.5,0.00192328,Success: relative step is no more than EpsX,0.893563,0.987172,0.067417,-12.0532,-11.8909,21943,0.00349286,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452143,0.323086,7.93925,8.04743,1,1.59179e-7,Hyperbolic (f),3.55169,0.184021,0.562064,"1,4,26,52,156,260,520","0.94,0.85,0.55,0.45,0.15,0.15,0.075",R_1HkvZLCwkbWlXng
179,-4.32188,0.0860499,-10.5826,-10.4744,23792.4,0.00476464,Success: relative step is no more than EpsX,-4.86531,0.0443353,-19.8667,-19.7585,2.46858e+6,0.494354,Success: relative step is no more than EpsX,0.962689,0.992753,0.0385098,-19.8929,-19.7306,2.50117e+6,0.500881,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542857,0.363041,9.57162,9.6798,1,2.00259e-7,Beta-Delta (f),4.50062,0.247373,0.669416,"1,4,26,52,156,260,520","0.94,0.91,0.85,0.65,0.35,0.075,0.025",R_1jTaJOazjKZBOkZ
180,-2.38438,0.125831,-5.26247,-5.15429,4791.65,0.0266945,Success: relative step is no more than EpsX,-2.88833,0.0788061,-11.8137,-11.7056,126787,0.706336,Success: relative step is no more than EpsX,1,0.945853,0.0788061,-9.86783,-9.70556,47921,0.26697,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315714,0.422251,11.6868,11.795,1,5.57104e-6,Exponential (f),2.88833,0.0327371,0.378331,"1,4,26,52,156,260,520","0.98,0.98,0.15,0.025,0.025,0.025,0.025",R_23gzH3PS7qMXmgB
181,-4.53521,0.0791376,-11.755,-11.6468,19512.8,0.446291,Success: relative step is no more than EpsX,-5.03136,0.082349,-11.1981,-11.0899,14770.4,0.337824,Success: relative step is no more than EpsX,0.947968,0.994087,0.0763968,-10.3025,-10.1403,9438.96,0.215885,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582857,0.324553,8.00267,8.11085,1,2.28717e-5,Hyperbolic (f),4.53521,0.336481,0.700522,"1,4,26,52,156,260,520","0.98,0.85,0.85,0.75,0.25,0.25,0.15",R_125AJDVwK40olQY
182,-0.838054,0.196058,0.946099,1.05428,42.1492,0.357983,Success: relative step is no more than EpsX,-1.01728,0.188814,0.419054,0.527234,54.8574,0.465917,Success: relative step is no more than EpsX,1,0.696577,0.188814,2.36496,2.52723,20.7342,0.1761,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207857,0.334577,8.42853,8.53671,1,0.00849324,Exponential (f),1.01728,0.00371192,0.123351,"1,4,26,52,156,260,520","0.98,0.025,0.35,0.025,0.025,0.025,0.025",R_2SuxtIBHsPjz0Xo
183,-3.89555,0.0734335,-12.8023,-12.6941,78388.8,0.00690483,Success: relative step is no more than EpsX,-4.45161,0.0422742,-20.5331,-20.425,3.741e+6,0.329524,Success: relative step is no more than EpsX,0.9517,0.989337,0.0332876,-21.9331,-21.7709,7.53335e+6,0.663571,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482857,0.367344,9.73658,9.84476,1,8.80844e-8,Beta-Delta (f),4.09498,0.168574,0.603918,"1,4,26,52,156,260,520","0.98,0.85,0.75,0.55,0.15,0.075,0.025",R_07Z7dtLzUXGXhhn
184,-3.81943,0.130113,-4.794,-4.68582,1005.49,0.658459,Success: relative step is no more than EpsX,-4.20304,0.149777,-2.82356,-2.71538,375.406,0.24584,Success: relative step is no more than EpsX,0.9712,0.986098,0.149147,-0.936642,-0.774372,146.138,0.0957006,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.349326,9.03246,9.14064,1,0.000654865,Hyperbolic (f),3.81943,0.21926,0.600771,"1,4,26,52,156,260,520","0.91,0.94,0.85,0.25,0.15,0.25,0.15",R_24OhAk6EU6hNP2e
185,-3.78848,0.0479185,-18.7786,-18.6704,933777,0.96365,Success: relative step is no more than EpsX,-4.26895,0.0805473,-11.5078,-11.3996,24626.7,0.0254145,Success: relative step is no more than EpsX,0.9687,0.987012,0.0790689,-9.82122,-9.65895,10596.8,0.0109358,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495714,0.341503,8.71539,8.82357,1,1.03199e-6,Hyperbolic (f),3.78848,0.214946,0.596322,"1,4,26,52,156,260,520","0.94,0.98,0.65,0.45,0.15,0.15,0.15",R_1kNfh5z9oOR88mw
186,-2.54951,0.0643609,-14.6485,-14.5403,273861,0.000631767,Success: relative step is no more than EpsX,-3.16031,0.0235228,-28.74,-28.6319,3.14385e+8,0.72525,Success: relative step is no more than EpsX,1,0.958474,0.0235228,-26.7941,-26.6319,1.18826e+8,0.274119,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332857,0.384957,10.3922,10.5004,1,2.30688e-9,Exponential (f),3.16031,0.0435432,0.419753,"1,4,26,52,156,260,520","0.98,0.85,0.35,0.075,0.025,0.025,0.025",R_1Nzjv56URkezpJq
187,-4.78244,0.0441686,-19.9194,-19.8112,273521,0.987814,Success: relative step is no more than EpsX,-5.37158,0.0989102,-8.63264,-8.52446,968.492,0.00349769,Success: relative step is no more than EpsX,0.896461,0.99631,0.0755837,-10.4523,-10.2901,2405.67,0.00868803,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624286,0.264135,5.11884,5.22702,1,3.61148e-6,Hyperbolic (f),4.78244,0.384121,0.733004,"1,4,26,52,156,260,520","0.98,0.94,0.75,0.65,0.45,0.35,0.25",R_33ElrAyQQKPYqDU
188,-4.28523,0.162219,-1.70634,-1.59816,201.926,0.681373,Success: relative step is no more than EpsX,-4.87759,0.19103,0.582412,0.690592,64.2976,0.216964,Success: relative step is no more than EpsX,0.913418,0.993985,0.185255,2.09856,2.26083,30.1278,0.101662,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565714,0.34627,8.90946,9.01764,1,0.00337438,Hyperbolic (f),4.28523,0.291826,0.666501,"1,4,26,52,156,260,520","0.98,0.98,0.65,0.65,0.075,0.55,0.075",R_1F34hNFdysTZK3f
189,-1.33561,0.118698,-6.07946,-5.97128,131.029,0.791185,Success: relative step is no more than EpsX,-1.44501,0.149558,-2.844,-2.73582,25.9893,0.15693,Success: relative step is no more than EpsX,0.687332,0.959372,0.152445,-0.630456,-0.468187,8.59272,0.051885,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292857,0.23819,3.67137,3.77955,1,0.00603825,Hyperbolic (f),1.33561,0.0343747,0.249737,"1,4,26,52,156,260,520","0.85,0.35,0.25,0.15,0.15,0.15,0.15",R_puc2msMc6ogHoo9
190,-4.99576,0.112893,-6.7815,-6.67332,2315.98,0.321337,Success: relative step is no more than EpsX,-5.40022,0.106212,-7.63555,-7.52737,3549.68,0.492511,Success: relative step is no more than EpsX,1,0.995494,0.106212,-5.68964,-5.52737,1341.65,0.186152,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.675714,0.341461,8.71367,8.82185,1,0.000138748,Exponential (f),5.40022,0.384004,0.767057,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.94,0.35,0.25,0.25",R_2XniJlyFEawfkb9
191,-2.6016,0.07203,-13.0725,-12.9643,104550,0.2569,Success: relative step is no more than EpsX,-3.11545,0.0647898,-14.5555,-14.4474,219466,0.539273,Success: relative step is no more than EpsX,1,0.956611,0.0647898,-12.6096,-12.4474,82950.2,0.203826,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359286,0.375456,10.0424,10.1506,1,2.45721e-6,Exponential (f),3.11545,0.0415518,0.412884,"1,4,26,52,156,260,520","0.98,0.91,0.25,0.15,0.075,0.075,0.075",R_2X071JL8g96pdKR
192,-4.7272,0.07792,-11.9721,-11.8639,4443.04,0.956612,Success: relative step is no more than EpsX,-5.30862,0.134514,-4.32821,-4.22003,97.2389,0.0209361,Success: relative step is no more than EpsX,0.884193,0.996358,0.115896,-4.468,-4.30573,104.278,0.0224518,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624286,0.25867,4.82613,4.93431,1,0.000215306,Hyperbolic (f),4.7272,0.373206,0.725861,"1,4,26,52,156,260,520","0.98,0.94,0.75,0.65,0.35,0.35,0.35",R_27d8hctgU4Mjzvw
193,-1.30305,0.0845118,-10.8351,-10.727,7725.08,0.783464,Success: relative step is no more than EpsX,-1.51388,0.106314,-7.62199,-7.51381,1549.44,0.157142,Success: relative step is no more than EpsX,1,0.802475,0.106314,-5.67608,-5.51381,585.634,0.059394,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.303621,7.06931,7.17749,1,0.000101418,Hyperbolic (f),1.30305,0.0334543,0.245667,"1,4,26,52,156,260,520","0.91,0.35,0.25,0.025,0.025,0.025,0.025",R_22kNDkseKYUqEx2
194,-9.25503,0.0940622,-9.33623,-9.22805,0.335763,0.320244,Success: relative step is no more than EpsX,-9.29487,0.0941035,-9.33008,-9.2219,0.334732,0.319261,Success: relative step is no more than EpsX,0.947143,1,0.0804832,-9.57302,-9.41075,0.377964,0.360495,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947143,0.0804832,-11.5189,-11.4107,1,0.95378,Noise,NA,0.947143,0.947143,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.75,0.98,0.98,0.98",R_3EsTFWxTxL2EO2G
195,-0.380291,0.0968766,-8.92348,-8.8153,737.413,0.0387637,Success: relative step is no more than EpsX,-0.824038,0.0641076,-14.7037,-14.5956,13270.2,0.697577,Success: relative step is no more than EpsX,1,0.644902,0.0641076,-12.7578,-12.5956,5015.66,0.263659,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142857,0.248824,4.28281,4.39099,1,5.25672e-5,Exponential (f),0.824038,0.00283271,0.10261,"1,4,26,52,156,260,520","0.75,0.075,0.025,0.075,0.025,0.025,0.025",R_2pPoROkDdu63dQi
196,-4.02038,0.0946743,-9.24542,-9.13725,3962.44,0.917505,Success: relative step is no more than EpsX,-4.78006,0.150714,-2.73622,-2.62804,152.935,0.0354122,Success: relative step is no more than EpsX,0.851174,0.994311,0.125926,-3.30594,-3.14367,203.339,0.0470831,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527857,0.309191,7.32381,7.43199,1,0.00023155,Hyperbolic (f),4.02038,0.248813,0.629433,"1,4,26,52,156,260,520","0.98,0.94,0.55,0.45,0.45,0.25,0.075",R_3fio32Wj57lynAj
197,-1.54706,0.0517203,-17.7097,-17.6015,129694,0.241097,Success: relative step is no more than EpsX,-1.96971,0.0979975,-8.76243,-8.65425,1479.26,0.00274988,Success: relative step is no more than EpsX,0.741949,0.952508,0.0382279,-19.9958,-19.8335,406761,0.756153,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235714,0.278021,5.83616,5.94434,1,1.85896e-6,Beta-Delta (f),2.09327,0.0279855,0.295865,"1,4,26,52,156,260,520","0.75,0.55,0.25,0.025,0.025,0.025,0.025",R_PXoOcKu0JqGkxwt
198,-5.64909,0.0552536,-16.7845,-16.6764,10135,0.851116,Success: relative step is no more than EpsX,-6.07025,0.0818171,-11.2888,-11.1806,649.295,0.0545262,Success: relative step is no more than EpsX,0.928487,0.998053,0.0658347,-12.3856,-12.2234,1123.61,0.0943581,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738571,0.206358,1.66297,1.77115,1,8.39776e-5,Hyperbolic (f),5.64909,0.567538,0.834176,"1,4,26,52,156,260,520","0.98,0.94,0.85,0.85,0.65,0.45,0.45",R_1LYSKgq3Dsc4Cub
199,-1.29054,0.0510684,-17.8873,-17.7791,178622,0.00437547,Success: relative step is no more than EpsX,-1.78887,0.0435536,-20.1157,-20.0075,544291,0.0133328,Success: relative step is no more than EpsX,0.848221,0.892618,0.0205069,-28.7151,-28.5528,4.01006e+7,0.982292,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203571,0.287361,6.29875,6.40693,1,2.44957e-8,Beta-Delta (f),1.53745,0.0128422,0.231705,"1,4,26,52,156,260,520","0.75,0.55,0.025,0.025,0.025,0.025,0.025",R_1hYZpT6shmLFAON
200,0.0545849,0.0299095,-25.3771,-25.269,106175,0.160988,Success: relative step is no more than EpsX,-0.533354,0.0738832,-12.7168,-12.6086,189.178,0.00028684,Success: relative step is no more than EpsX,0.543323,0.825799,0.0205609,-28.6782,-28.516,553159,0.838725,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117857,0.156247,-2.23144,-2.12326,1,1.51625e-6,Beta-Delta (f),-0.834394,0.00451663,0.10936,"1,4,26,52,156,260,520","0.45,0.25,0.025,0.025,0.025,0.025,0.025",R_2TWZKdbSfKHSuiV
201,-2.54188,0.0604209,-15.5329,-15.4247,114794,0.972853,Success: relative step is no more than EpsX,-3.10217,0.106999,-7.53216,-7.42398,2101.72,0.0178117,Success: relative step is no more than EpsX,0.922515,0.962222,0.102117,-6.24006,-6.07779,1101.54,0.00933532,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359286,0.319178,7.76886,7.87704,1,8.47481e-6,Hyperbolic (f),2.54188,0.0895935,0.414709,"1,4,26,52,156,260,520","0.94,0.75,0.25,0.25,0.15,0.15,0.025",R_3hzShyqDbF6reEP
202,-2.18728,0.0684789,-13.7803,-13.6721,103719,0.532619,Success: relative step is no more than EpsX,-2.94752,0.0748225,-12.54,-12.4318,55786.3,0.286475,Success: relative step is no more than EpsX,0.93364,0.954073,0.0695324,-11.6206,-11.4583,35228.4,0.180906,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297143,0.356539,9.31862,9.4268,1,5.13522e-6,Hyperbolic (f),2.18728,0.0682858,0.36404,"1,4,26,52,156,260,520","0.98,0.65,0.35,0.025,0.025,0.025,0.025",R_3EA3imTNqvprtbM
